0.1,0.07034,0.00693,0
0.12,0.06718,0.0053,0
0.14,0.05898,0.00478,0
0.16,0.05349,0.00609,0
0.18,0.06563,0.00585,0
0.2,0.06084,0.00428,0
0.22,0.07018,0.00379,0
0.24,0.06795,0.0073,0
0.26,0.05401,0.00204,0
0.28,0.06681,0.00399,0
0.3,0.0521,0.00495,0
0.35,0.05745,0.00558,0
0.4,0.05438,0.01039,0
0.45,0.05731,0.00246,0
0.5,0.05227,0.00477,0
0.55,0.05969,0.00429,0
0.6,0.05272,0.00639,0
0.65,0.06317,0.00341,0
0.7,0.06019,0.00437,0
0.75,0.05728,0.00666,0
0.8,0.06139,0.00493,0
0.85,0.06045,0.00474,0
0.9,0.05001,0.00477,0
0.95,0.06111,0.00253,0
1,0.05875,0.004,0
1.25,0.05956,0.00288,0
1.5,0.06319,0.00349,0
1.75,0.05804,0.00772,0
2,0.05556,0.00538,0
2.5,0.06495,0.00243,0
3,0.06703,0.0028,0
3.5,0.05949,0.00625,0
4,0.06345,0.00232,0
4.5,0.05224,0.00624,0
5,0.06078,0.00573,0
6,0.05471,0.00782,0
7,0.06071,0.0084,0
8,0.05121,0.00647,0
9,0.06395,0.00872,0
10,0.05929,0.00486,0
12,0.05212,0.00685,0
14,0.06151,0.00411,0
16,0.07477,0.00622,0
18,0.05027,0.01101,0
20,0.04817,0.0063,0
25,0.05352,0.00707,0
30,0.06899,0.00849,0
35,0.06663,0.00813,0
40,0.05653,0.01352,0
45,0.06644,0.01066,0
50,0.06643,0.00985,0
60,0.063,0.01317,0
70,0.05719,0.01471,0
80,0.06683,0.01047,0
90,0.06477,0.00966,-9.64E-04
100,0.05415,0.01026,0.00757
120,0.06307,0.01072,0.00902
140,0.0611,0.00827,0.02143
160,0.05833,0.00716,0.01855
180,0.0673,0.01027,0.02555
200,0.05918,0.00904,0.00395
220,0.05795,0.00705,0.00879
240,0.06227,0.00433,0.02115
260,0.06795,0.01117,0.0148
280,0.06423,0.01375,0.01068
300,0.05821,0.00506,0.01185
350,0.05756,0.00633,0.00883
400,0.05357,0.01053,0.01262
450,0.06066,0.00919,0.02212
500,0.05414,0.00747,0.0096
600,0.05614,0.00921,0.02131
700,0.05215,0.01008,0.02434
800,0.05357,0.00239,0.02825
900,0.0486,0.00995,0.03319
1000,0.04966,0.00741,0.03414
1250,0.04942,0.00686,0.04383
1500,0.04712,0.01125,0.04701
1750,0.04969,0.00492,0.05356
2000,0.0389,0.0109,0.05059
2500,0.04818,0.01335,0.07504
3000,0.04651,0.00969,0.08656
3500,0.03143,0.01317,0.08851
4000,0.03338,0.01301,0.11129
4500,0.02855,0.01402,0.10712
5000,0.02868,0.01375,0.12224
6000,0.03135,0.01482,0.15137
7000,0.0213,0.01203,0.15209
8000,0.02155,0.01651,0.18974
8800,0.02144,0.01385,0.19473
9999.98,0.02006,0.01531,0.23177
9999.99,0.02547,0.01414,0.2267
9999.995,0.02493,0.01124,0.22816
9999.999,0.02732,0.01519,0.2199
11250,0.021,0.01065,0.2264
11500,0.02728,0.013,0.23877
11750,0.024,0.00924,0.26028
12000,0.01848,0.01467,0.21918
12500,0.02052,0.01241,0.27616
13000,0.01817,0.0145,0.26167
13500,0.01926,0.0083,0.26291
14000,0.01488,0.01567,0.28584
14500,0.01836,0.01436,0.28971
15000,0.01646,0.01606,0.28001
16000,0.02317,0.01029,0.29804
17000,0.01611,0.0143,0.29831
18000,0.02029,0.01438,0.34744
18800,0.01783,0.00727,0.33016
19999.98,0.01217,0.01709,0.37682
19999.99,0.02929,0.01294,0.3831
19999.995,0.02018,0.00532,0.36604
19999.999,0.02357,0.01423,0.35833
21250,0.02018,0.01033,0.34362
21500,0.01533,0.01216,0.33132
21750,0.01666,0.00803,0.38854
22000,0.02031,0.01089,0.32686
22500,0.02385,0.01336,0.40582
23000,0.01449,0.01259,0.36774
23500,0.01261,0.00941,0.36428
24000,0.01893,0.01119,0.39736
24500,0.01517,0.01267,0.39615
25000,0.0193,0.01045,0.36983
26000,0.01779,0.00891,0.37838
27000,0.00872,0.01431,0.3761
28000,0.01348,0.01092,0.42762
28800,0.01617,0.00803,0.40427
29999.98,0.01366,0.01086,0.45775
29999.99,0.02111,0.01354,0.45357
29999.995,0.02296,0.00699,0.45053
29999.999,0.02303,0.01078,0.43646
31250,0.01943,0.0094,0.41218
31500,0.02046,0.0094,0.40254
31750,0.01917,0.0077,0.46551
32000,0.01357,0.01233,0.38108
32500,0.01677,0.01132,0.46514
33000,0.01344,0.01205,0.43014
33500,0.0182,0.00573,0.42943
34000,0.01397,0.00747,0.45559
34500,0.01497,0.01248,0.45558
35000,0.01467,0.01194,0.40861
36000,0.01459,0.01136,0.42856
37000,0.01106,0.01351,0.44062
38000,0.01844,0.00866,0.49024
38800,0.01148,0.0079,0.44085
39999.98,0.00776,0.0106,0.51392
39999.99,0.01503,0.00972,0.49687
39999.995,0.0131,0.00623,0.50122
39999.999,0.01633,0.00729,0.48062
41250,0.01539,0.00308,0.45384
41500,0.01195,0.00498,0.44153
41750,0.00962,0.00297,0.50782
42000,0.01228,0.00949,0.41948
42500,0.01184,0.01013,0.51373
43000,0.00723,0.0118,0.47047
43500,0.01201,0.00809,0.46132
44000,0.01491,0.00678,0.51169
44500,0.00477,0.01273,0.48528
45000,0.00866,0.01086,0.44909
46000,0.01423,0.0079,0.46013
47000,0.01209,0.01162,0.47082
48000,0.01416,0.00632,0.52749
48800,0.00708,0.00871,0.47098
49999.98,0.00399,0.00606,0.54755
49999.99,0.01053,0.01248,0.53232
49999.995,0.0159,0.00198,0.54072
49999.999,0.01465,0.00638,0.52408
51250,0.01563,0.00262,0.4794
51500,0.01011,0.00892,0.46889
51750,0.01326,0.00381,0.548
52000,0.00844,0.00768,0.44596
52500,0.00777,0.00788,0.544
53000,0.00485,0.00899,0.50006
53500,0.0042,0.00557,0.48108
54000,0.00388,0.00979,0.52232
54500,0.00301,0.01107,0.51628
55000,0.01084,0.00823,0.47845
56000,0.01071,0.0067,0.48564
57000,0.00293,0.01003,0.49062
58000,0.00799,0.01004,0.54499
58800,0.01155,0.00612,0.49921
59999.98,0.00339,0.00555,0.57409
59999.99,0.01298,0.00643,0.56732
59999.995,0.01013,8.28E-04,0.55316
59999.999,0.01413,0.00459,0.54812
61250,0.01196,-2.85E-04,0.50318
61500,0.00707,0.0055,0.49358
61750,0.00765,0.00176,0.56779
62000,0.01171,0.00595,0.46977
62500,0.00263,0.00752,0.57192
63000,0.00694,0.00888,0.52916
63500,0.00583,0.00452,0.50956
64000,0.00487,0.00453,0.55584
64500,0.00205,0.00745,0.54224
65000,0.01033,0.00784,0.49431
66000,0.01021,0.00457,0.5028
67000,0.00211,0.00686,0.51177
68000,0.00471,0.00659,0.56694
68800,0.01113,0.00444,0.51894
69999.98,-1.08E-04,0.00653,0.58478
69999.99,0.0082,0.00825,0.5698
69999.995,0.01241,0.00201,0.57908
69999.999,0.00725,0.00326,0.55304
71250,0.01133,8.63E-04,0.51527
71500,0.00425,0.00577,0.49606
71750,0.0012,0.00408,0.57633
72000,0.00327,0.00344,0.47294
72500,0.00726,0.00612,0.58447
73000,0.00456,0.0125,0.54059
73500,0.00343,-4.54E-04,0.52109
74000,-2.53E-04,0.00519,0.55905
74500,0.00524,0.00842,0.55355
75000,0.00246,0.00679,0.50168
76000,0.01437,0.00554,0.52089
77000,-0.00312,0.00795,0.51338
78000,0.0019,0.00967,0.56646
78800,0.0053,0.00668,0.52128
79999.98,0.003,0.00656,0.60436
79999.99,0.0076,0.01001,0.57727
79999.995,0.00913,0.00423,0.58142
79999.999,0.00937,0.00726,0.56335
81250,0.01174,5.47E-04,0.52339
81500,2.80E-04,0.00839,0.49583
81750,0.00416,0.00758,0.58833
82000,0.00828,0.00624,0.47774
82500,0.00806,0.0092,0.58982
83000,2.54E-04,0.01003,0.54427
83500,0.00298,0.00643,0.5162
84000,0.00811,0.00762,0.56538
84500,0.00305,0.00891,0.56091
85000,0.00754,0.01047,0.51174
86000,0.01178,0.00313,0.52002
87000,-0.00137,0.01203,0.52163
88000,0.00128,0.01355,0.56676
88800,0.00988,0.0074,0.52661
89999.98,0.00675,0.00614,0.61363
89999.99,0.00737,0.00968,0.59447
89999.995,0.00758,0.00331,0.58951
89999.999,0.01133,0.0075,0.57956
91250,0.01038,0.00109,0.52842
91500,0.00507,0.01055,0.51488
91750,0.0031,0.0065,0.6
92000,0.0067,0.00853,0.49028
92500,0.00958,0.01001,0.60457
93000,0.00357,0.01002,0.55617
93500,0.00163,0.0088,0.52418
94000,-0.003,0.00839,0.57184
94500,0.0017,0.00773,0.56788
95000,0.00671,0.00638,0.51873
96000,0.01026,0.00578,0.52448
97000,0.00369,0.0073,0.52951
98000,-0.00434,0.01213,0.57469
98800,0.00737,0.0062,0.53426
99999.98,0.00197,0.0118,0.61419
99999.99,-9.55E-04,0.01169,0.58734
99999.995,0.01046,0.00155,0.59942
99999.999,0.01396,0.00587,0.58235
